dataset_version,decision_id,call_id,split,turn_index,phase,scenario_id,scenario_family,category,product,intent,member_utterance,utterance_hash,template_family_id,valence,arousal,urgency,authentication_state,risk_tier,authorization_claim,status_claim,amount_usd,event_age_hours,business_day_context,regulatory_flags_json,case_facts_json,action_mask_group,candidate_actions_json,preferred_action_family,acceptable_action_families_json,prohibited_behaviors_json,candidate_rewards_json,reward_preferred,reward_acceptable,reward_wrong,reward_prohibited,script_text_status
0.1.0,SYN-CU-010-CU022-052-D1,SYN-CU-010-CU022-052,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,I need some help: the recipient has not confirmed receipt of my wire. This came up yesterday. My goal is to verify wire status and route any recall request without promising recovery; I understand recall availability depends on status and wire policy. This is time-sensitive for me.,c5c27abeb7667cff,train_stage0_template2,negative,medium,time_sensitive,not_started,elevated,authorized,sent_or_pending,13947.18,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":13947.18,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-052-D2,SYN-CU-010-CU022-052,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"The timing was yesterday. The amount is $13,947.18 and I understand recall availability depends on status and wire policy.",6a3984d0b30a3524,train_stage1_template3,negative,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,13947.18,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":13947.18,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-052-D3,SYN-CU-010-CU022-052,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Given that I understand recall availability depends on status and wire policy and the event was yesterday, which team or process should take the next step? I reached out after regular business hours.",30c522afa9dff716,train_stage2_template4,neutral,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,13947.18,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":13947.18,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-053-D1,SYN-CU-010-CU022-053,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Can you look into this for me? The recipient has not confirmed receipt of my wire; this came up yesterday. I want to verify wire status and route any recall request without promising recovery. I am reaching out after regular business hours, and I understand recall availability depends on status and wire policy.",0be056a495cc7a46,train_stage0_template3,negative,medium,routine,not_started,elevated,authorized,sent_or_pending,18486.91,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":18486.91,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-053-D2,SYN-CU-010-CU022-053,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $18,486.91, it was yesterday, and I understand recall availability depends on status and wire policy.",e490c393fc66af18,train_stage1_template4,negative,medium,routine,verified,elevated,authorized,sent_or_pending,18486.91,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":18486.91,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-053-D3,SYN-CU-010-CU022-053,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Please confirm the next approved action for the wire status or recall from yesterday, involving $18,486.91, and what still depends on policy review.",1c42d7c50ae69571,train_stage2_template3,neutral,high,routine,verified,elevated,authorized,sent_or_pending,18486.91,20,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":18486.91,""event_age_hours"":20,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-054-D1,SYN-CU-010-CU022-054,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"I'm trying to sort out a credit-union issue. I need the status of a wire transfer; this came up this week, and I need to verify wire status and route any recall request without promising recovery. I called during regular business hours; I authorized the wire.",1a2da358b386d325,train_stage0_template5,neutral,medium,time_sensitive,not_started,elevated,authorized,sent_or_pending,1265.41,72,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":1265.41,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-054-D2,SYN-CU-010-CU022-054,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"The main facts are that I authorized the wire; the amount is $1,265.41; and it occurred about three days ago.",7b6416ae0464223c,train_stage1_template5,negative,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,1265.41,72,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":1265.41,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-054-D3,SYN-CU-010-CU022-054,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"For this wire status or recall involving $1,265.41 from about three days ago, what is the safe next step and who owns it? This is time-sensitive for me.",430b07705c4ba3fd,train_stage2_template1,negative,high,time_sensitive,verified,elevated,authorized,sent_or_pending,1265.41,72,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":1265.41,""event_age_hours"":72,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-055-D1,SYN-CU-010-CU022-055,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"I'm trying to sort out a credit-union issue. The recipient has not confirmed receipt of my wire; this came up recently, and I need to verify wire status and route any recall request without promising recovery. I called during regular business hours; I understand recall availability depends on status and wire policy.",5894928e8597098c,train_stage0_template5,negative,medium,immediate,not_started,elevated,authorized,sent_or_pending,9100.73,240,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":9100.73,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-055-D2,SYN-CU-010-CU022-055,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $9,100.73, it was around ten days ago, and I understand recall availability depends on status and wire policy.",54bd8aa9cba32bf2,train_stage1_template4,negative,high,immediate,verified,elevated,authorized,sent_or_pending,9100.73,240,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":9100.73,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-055-D3,SYN-CU-010-CU022-055,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"For this wire status or recall involving $9,100.73 from around ten days ago, what is the safe next step and who owns it? I need this secured or routed immediately.",ddf64308b4978f15,train_stage2_template1,neutral,medium,immediate,verified,elevated,authorized,sent_or_pending,9100.73,240,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":9100.73,""event_age_hours"":240,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-056-D1,SYN-CU-010-CU022-056,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,I'm calling during regular business hours because I need the status of a wire transfer. This came up today. I need help to verify wire status and route any recall request without promising recovery. A useful detail is that the receiving institution details need confirmation. This is time-sensitive for me.,ebc065317c39d3db,train_stage0_template1,neutral,high,time_sensitive,not_started,elevated,authorized,sent_or_pending,19523.52,3,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":19523.52,""event_age_hours"":3,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-056-D2,SYN-CU-010-CU022-056,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $19,523.52, it was earlier today, and the receiving institution details need confirmation.",6a5f394ad112feca,train_stage1_template4,neutral,high,time_sensitive,verified,elevated,authorized,sent_or_pending,19523.52,3,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":19523.52,""event_age_hours"":3,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-056-D3,SYN-CU-010-CU022-056,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Please confirm the next approved action for the wire status or recall from earlier today, involving $19,523.52, and what still depends on policy review.",4282285fb9b95080,train_stage2_template3,neutral,high,time_sensitive,verified,elevated,authorized,sent_or_pending,19523.52,3,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":19523.52,""event_age_hours"":3,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-057-D1,SYN-CU-010-CU022-057,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Can you look into this for me? I need the status of a wire transfer; this came up yesterday. I want to verify wire status and route any recall request without promising recovery. I am reaching out around a possible holiday closure, and I understand recall availability depends on status and wire policy.",19ac05f9761afcd5,train_stage0_template3,negative,medium,time_sensitive,not_started,elevated,authorized,sent_or_pending,14672.37,20,holiday_status_unknown,"[""wire_policy_review""]","{""amount_usd"":14672.37,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-057-D2,SYN-CU-010-CU022-057,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"The timing was yesterday. The amount is $14,672.37 and I understand recall availability depends on status and wire policy.",0ffe7535eb7478ac,train_stage1_template3,negative,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,14672.37,20,holiday_status_unknown,"[""wire_policy_review""]","{""amount_usd"":14672.37,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-057-D3,SYN-CU-010-CU022-057,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Given that I understand recall availability depends on status and wire policy and the event was yesterday, which team or process should take the next step? I reached out around a possible holiday closure.",7a97d67e2b195be6,train_stage2_template4,negative,high,time_sensitive,verified,elevated,authorized,sent_or_pending,14672.37,20,holiday_status_unknown,"[""wire_policy_review""]","{""amount_usd"":14672.37,""event_age_hours"":20,""business_day_context"":""holiday_status_unknown"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-058-D1,SYN-CU-010-CU022-058,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,I'm calling over the weekend because I want to ask whether a sent wire can be recalled. This came up today. I need help to verify wire status and route any recall request without promising recovery. A useful detail is that I authorized the wire. This is time-sensitive for me.,60c8992503d3ea3a,train_stage0_template1,negative,medium,time_sensitive,not_started,elevated,authorized,sent_or_pending,22183.29,1,weekend,"[""wire_policy_review""]","{""amount_usd"":22183.29,""event_age_hours"":1,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
